Tiempo,SPU
28/04/2021 18:32,12957.56222
28/04/2021 18:32,12956.69589
28/04/2021 18:32,12978.88017
28/04/2021 18:32,12969.94612
28/04/2021 18:32,12964.28111
28/04/2021 18:32,12960.06367
28/04/2021 18:32,12967.92404
28/04/2021 18:32,12965.0871
28/04/2021 18:32,12987.28566
28/04/2021 18:32,12949.6402
28/04/2021 18:32,12982.25111
28/04/2021 18:32,13004.09196
28/04/2021 18:32,12976.14926
28/04/2021 18:32,12967.63131
28/04/2021 18:32,12972.91327
28/04/2021 18:32,12970.43495
28/04/2021 18:32,12977.97388
28/04/2021 18:32,12959.07414
28/04/2021 18:32,12973.49245
28/04/2021 18:32,12971.69648
28/04/2021 18:32,12969.59047
28/04/2021 18:32,12969.29815
28/04/2021 18:32,12979.60638
28/04/2021 18:32,12971.97192
28/04/2021 18:32,12983.78879
28/04/2021 18:32,12987.03019
28/04/2021 18:32,12986.29701
28/04/2021 18:32,12991.35374
28/04/2021 18:32,13001.45944
28/04/2021 18:32,12984.42155
28/04/2021 18:32,12991.68278
28/04/2021 18:32,12996.27103
28/04/2021 18:32,12989.18101
28/04/2021 18:32,12989.62898
28/04/2021 18:32,12988.84323
28/04/2021 18:32,12987.89888
28/04/2021 18:32,12996.24404
28/04/2021 18:32,12999.30041
28/04/2021 18:32,12992.8363
28/04/2021 18:32,12990.85551
28/04/2021 18:32,12997.83273
28/04/2021 18:32,13008.62972
28/04/2021 18:32,13002.46566
28/04/2021 18:32,13002.14833
28/04/2021 18:32,13003.46408
28/04/2021 18:32,13012.38404
28/04/2021 18:32,13006.39327
28/04/2021 18:32,13013.41463
28/04/2021 18:32,13022.3898
28/04/2021 18:32,13015.71019
28/04/2021 18:32,13021.01346
28/04/2021 18:32,13020.2253
28/04/2021 18:32,13011.65196
28/04/2021 18:32,13017.28343
28/04/2021 18:32,13027.45421
28/04/2021 18:32,13020.09022
28/04/2021 18:32,13010.74303
28/04/2021 18:32,13000.42224
28/04/2021 18:32,13001.03812
28/04/2021 18:32,13010.24953
28/04/2021 18:32,13002.425
28/04/2021 18:32,13012.06374
28/04/2021 18:32,13018.85197
28/04/2021 18:32,13007.83308
28/04/2021 18:32,13004.91907
28/04/2021 18:32,13006.64102
28/04/2021 18:32,13010.85273
28/04/2021 18:32,13007.52841
28/04/2021 18:32,13010.57077
28/04/2021 18:32,13019.50131
28/04/2021 18:32,13016.72037
28/04/2021 18:32,13009.34523
28/04/2021 18:32,13020.39241
28/04/2021 18:32,13015.82017
28/04/2021 18:32,13008.68574
28/04/2021 18:32,13023.33383
28/04/2021 18:32,13021.43407
28/04/2021 18:32,13031.94347
28/04/2021 18:32,13015.12704
28/04/2021 18:32,13014.85131
28/04/2021 18:32,13025.32052
28/04/2021 18:32,13019.42056
28/04/2021 18:32,13013.66719
28/04/2021 18:32,13028.60342
28/04/2021 18:32,13020.43146
28/04/2021 18:32,13026.11354
28/04/2021 18:32,13030.55796
28/04/2021 18:32,13028.51515
28/04/2021 18:32,13020.52367
28/04/2021 18:32,13028.83926
28/04/2021 18:32,13032.08822
28/04/2021 18:32,13031.1251
28/04/2021 18:32,13038.72768
28/04/2021 18:32,13025.30654
28/04/2021 18:32,13053.68747
28/04/2021 18:32,13043.01918
28/04/2021 18:32,13041.52259
28/04/2021 18:32,13030.35981
28/04/2021 18:32,13025.21758
28/04/2021 18:32,13035.47838
28/04/2021 18:32,13033.7215
28/04/2021 18:32,13033.67145
28/04/2021 18:32,13030.76523
28/04/2021 18:32,13035.70933
28/04/2021 18:32,13053.74735
28/04/2021 18:32,13041.24768
28/04/2021 18:32,13041.86112
28/04/2021 18:32,13047.69402
28/04/2021 18:32,13043.35178
28/04/2021 18:32,13044.5963
28/04/2021 18:32,13029.18714
28/04/2021 18:32,13033.46178
28/04/2021 18:32,13040.48121
28/04/2021 18:32,13032.98586
28/04/2021 18:32,13041.68848
28/04/2021 18:32,13034.90262
28/04/2021 18:32,13027.10622
28/04/2021 18:32,13034.57271
28/04/2021 18:32,13062.80241
28/04/2021 18:32,13035.05701
28/04/2021 18:32,13040.61667
28/04/2021 18:32,13051.23907
28/04/2021 18:32,13036.48242
28/04/2021 18:32,13037.62953
28/04/2021 18:32,13073.03093
28/04/2021 18:32,13043.62056
28/04/2021 18:32,13039.60465
28/04/2021 18:32,13030.82426
28/04/2021 18:32,13046.96449
28/04/2021 18:32,13046.59939
28/04/2021 18:32,13047.08505
28/04/2021 18:32,13060.82606
28/04/2021 18:32,13056.85466
28/04/2021 18:32,13053.36056
28/04/2021 18:32,13052.02879
28/04/2021 18:32,13053.145
28/04/2021 18:32,13062.22748
28/04/2021 18:32,13051.12121
28/04/2021 18:32,13063.74729
28/04/2021 18:32,13067.90162
28/04/2021 18:32,13051.94517
28/04/2021 18:32,13060.31611
28/04/2021 18:32,13044.63397
28/04/2021 18:32,13048.71796
28/04/2021 18:32,13052.02748
28/04/2021 18:32,13063.3587
28/04/2021 18:32,13073.78505
28/04/2021 18:32,13061.6591
28/04/2021 18:32,13065.68923
28/04/2021 18:32,13074.19364
28/04/2021 18:32,13061.21148
28/04/2021 18:32,13064.84328
28/04/2021 18:32,13055.74037
28/04/2021 18:32,13066.94522
28/04/2021 18:32,13095.02848
28/04/2021 18:32,13065.56262
28/04/2021 18:32,13087.15919
28/04/2021 18:32,13076.42862
28/04/2021 18:32,13064.63717
28/04/2021 18:32,13073.41367
28/04/2021 18:32,13077.04259
28/04/2021 18:32,13074.35327
28/04/2021 18:32,13085.5798
28/04/2021 18:32,13083.03495
28/04/2021 18:32,13094.48323
28/04/2021 18:32,13073.9437
28/04/2021 18:32,13091.95759
28/04/2021 18:32,13085.27511
28/04/2021 18:32,13095.17837
28/04/2021 18:32,13081.00808
28/04/2021 18:32,13077.86103
28/04/2021 18:32,13090.10061
28/04/2021 18:32,13074.83589
28/04/2021 18:32,13087.27737
28/04/2021 18:32,13108.23592
28/04/2021 18:32,13092.78923
28/04/2021 18:32,13093.59234
28/04/2021 18:33,13106.42485
28/04/2021 18:33,13088.69556
28/04/2021 18:33,13081.88224
28/04/2021 18:33,13082.97521
28/04/2021 18:33,13083.86729
28/04/2021 18:33,13080.6313
28/04/2021 18:33,13084.3329
28/04/2021 18:33,13094.9735
28/04/2021 18:33,13089.35121
28/04/2021 18:33,13100.82
28/04/2021 18:33,13112.14654
28/04/2021 18:33,13110.68949
28/04/2021 18:33,13100.20056
28/04/2021 18:33,13093.62222
28/04/2021 18:33,13120.05551
28/04/2021 18:33,13107.5213
28/04/2021 18:33,13099.15626
28/04/2021 18:33,13107.10735
28/04/2021 18:33,13113.04
28/04/2021 18:33,13133.87796
28/04/2021 18:33,13095.09738
28/04/2021 18:33,13121.16141
28/04/2021 18:33,13114.50112
28/04/2021 18:33,13116.28074
28/04/2021 18:33,13095.99899
28/04/2021 18:33,13107.88017
28/04/2021 18:33,13093.09019
28/04/2021 18:33,13105.63461
28/04/2021 18:33,13151.75879
28/04/2021 18:33,13096.56505
28/04/2021 18:33,13111.49315
28/04/2021 18:33,13129.12
28/04/2021 18:33,13126.845
28/04/2021 18:33,13100.24897
28/04/2021 18:33,13092.08606
28/04/2021 18:33,13147.19735
28/04/2021 18:33,13133.02778
28/04/2021 18:33,13122.23253
28/04/2021 18:33,13102.44638
28/04/2021 18:33,13116.23796
28/04/2021 18:33,13087.03939
28/04/2021 18:33,13110.14111
28/04/2021 18:33,13102.25326
28/04/2021 18:33,13095.50626
28/04/2021 18:33,13115.79143
28/04/2021 18:33,13135.33333
28/04/2021 18:33,13102.06355
28/04/2021 18:33,13123.39576
28/04/2021 18:33,13085.15426
28/04/2021 18:33,13105.93122
28/04/2021 18:33,13064.56263
28/04/2021 18:33,13140.39612
28/04/2021 18:33,13095.68944
28/04/2021 18:33,13118.3772
28/04/2021 18:33,13153.70547
28/04/2021 18:33,13096.12163
28/04/2021 18:33,13069.08141
28/04/2021 18:33,13118.16034
28/04/2021 18:33,13158.75259
28/04/2021 18:33,13174.24785
28/04/2021 18:33,13130.36909
28/04/2021 18:33,13138.61121
28/04/2021 18:33,13191.82427
28/04/2021 18:33,13105.26636
28/04/2021 18:33,13088.39172
28/04/2021 18:33,13117.13019
28/04/2021 18:33,13186.96579
28/04/2021 18:33,13105.1313
28/04/2021 18:33,13067.85898
28/04/2021 18:33,13175.92182
28/04/2021 18:33,13144.92187
28/04/2021 18:33,13105.58315
28/04/2021 18:33,13104.58448
28/04/2021 18:33,13068.285
28/04/2021 18:33,13171.93429
28/04/2021 18:33,13120.03981
28/04/2021 18:33,13172.93178
28/04/2021 18:33,13107.68786
28/04/2021 18:33,13113.4314
28/04/2021 18:33,13191.122
28/04/2021 18:33,13122.9798
28/04/2021 18:33,13144.66586
28/04/2021 18:33,13166.39907
28/04/2021 18:33,13144.98766
28/04/2021 18:33,13166.92821
28/04/2021 18:33,13155.38355
28/04/2021 18:33,13182.39689
28/04/2021 18:33,13165.53735
28/04/2021 18:33,13147.91641
28/04/2021 18:33,13152.17551
28/04/2021 18:33,13144.75939
28/04/2021 18:33,13131.43184
28/04/2021 18:33,13146.18259
28/04/2021 18:33,13164.86899
28/04/2021 18:33,13147.83636
28/04/2021 18:33,13139.69354
28/04/2021 18:33,13132.47084
28/04/2021 18:33,13149.94747
28/04/2021 18:33,13156.33458
28/04/2021 18:33,13161.32581
28/04/2021 18:33,13158.90505
28/04/2021 18:33,13144.38185
28/04/2021 18:33,13135.69813
28/04/2021 18:33,13162.73051
28/04/2021 18:33,13153.27948
28/04/2021 18:33,13148.62963
28/04/2021 18:33,13173.1591
28/04/2021 18:33,13158.16687
28/04/2021 18:33,13165.41082
28/04/2021 18:33,13160.47778
28/04/2021 18:33,13159.89455
28/04/2021 18:33,13170.6798
28/04/2021 18:33,13183.27148
28/04/2021 18:33,13178.24729
28/04/2021 18:33,13167.36426
28/04/2021 18:33,13166.48729
28/04/2021 18:33,13167.85156
28/04/2021 18:33,13172.1471
28/04/2021 18:33,13153.30963
28/04/2021 18:33,13159.70991
28/04/2021 18:33,13164.4501
28/04/2021 18:33,13163.95645
28/04/2021 18:33,13174.80463
28/04/2021 18:33,13179.89621
28/04/2021 18:33,13157.97019
28/04/2021 18:33,13174.02654
28/04/2021 18:33,13169.95576
28/04/2021 18:33,13174.60606
28/04/2021 18:33,13177.98037
28/04/2021 18:33,13192.26556
28/04/2021 18:33,13163.27065
28/04/2021 18:33,13177.19222
28/04/2021 18:33,13165.14157
28/04/2021 18:33,13175.66869
28/04/2021 18:33,13169.48959
28/04/2021 18:33,13183.59537
28/04/2021 18:33,13175.0519
28/04/2021 18:33,13190.43333
28/04/2021 18:33,13180.90636
28/04/2021 18:33,13185.21515
28/04/2021 18:33,13167.31044
28/04/2021 18:33,13183.60837
28/04/2021 18:33,13186.63315
28/04/2021 18:33,13178.59184
28/04/2021 18:33,13181.6241
28/04/2021 18:33,13183.99813
28/04/2021 18:33,13182.86759
28/04/2021 18:33,13187.18776
28/04/2021 18:33,13194.22545
28/04/2021 18:33,13194.48689
28/04/2021 18:33,13195.05495
28/04/2021 18:33,13200.99212
28/04/2021 18:33,13192.50345
28/04/2021 18:33,13188.25833
28/04/2021 18:33,13191.6914
28/04/2021 18:33,13212.14202
28/04/2021 18:33,13180.20612
28/04/2021 18:33,13198.4263
28/04/2021 18:33,13194.41084
28/04/2021 18:33,13198.21919
28/04/2021 18:33,13187.84592
28/04/2021 18:33,13200.18424
28/04/2021 18:33,13196.78822
28/04/2021 18:33,13194.04944
28/04/2021 18:33,13187.4301
28/04/2021 18:33,13198.56449
28/04/2021 18:33,13199.48741
28/04/2021 18:33,13200.35514
28/04/2021 18:33,13210.74828
28/04/2021 18:33,13192.53388
28/04/2021 18:33,13198.34586
28/04/2021 18:33,13205.6671
28/04/2021 18:33,13203.32
28/04/2021 18:33,13200.06653
28/04/2021 18:33,13211.06788
28/04/2021 18:33,13203.49074
28/04/2021 18:33,13210.88636
28/04/2021 18:33,13217.99667
28/04/2021 18:33,13202.28143
28/04/2021 18:33,13207.76444
28/04/2021 18:33,13214.6519
28/04/2021 18:33,13219.61907
28/04/2021 18:33,13207.8686
28/04/2021 18:33,13220.37537
28/04/2021 18:33,13222.50102
28/04/2021 18:33,13215.98465
28/04/2021 18:33,13211.37224
28/04/2021 18:33,13218.08974
28/04/2021 18:33,13215.36776
28/04/2021 18:33,13232.84547
28/04/2021 18:33,13230.61215
28/04/2021 18:33,13222.49889
28/04/2021 18:33,13227.39388
28/04/2021 18:33,13236.77596
28/04/2021 18:33,13233.02574
28/04/2021 18:33,13223.19028
28/04/2021 18:33,13215.88141
28/04/2021 18:33,13215.25224
28/04/2021 18:33,13220.65593
28/04/2021 18:33,13225.31694
28/04/2021 18:33,13242.19278
28/04/2021 18:33,13216.9286
28/04/2021 18:33,13222.04202
28/04/2021 18:33,13225.85204
28/04/2021 18:33,13227.53455
28/04/2021 18:33,13218.66407
28/04/2021 18:33,13211.14243
28/04/2021 18:33,13214.18352
28/04/2021 18:33,13214.48633
28/04/2021 18:33,13214.00788
28/04/2021 18:33,13221.33102
28/04/2021 18:33,13228.51407
28/04/2021 18:33,13215.97551
28/04/2021 18:33,13222.94121
28/04/2021 18:33,13231.31878
28/04/2021 18:33,13231.60278
28/04/2021 18:33,13225.02692
28/04/2021 18:33,13245.05859
28/04/2021 18:33,13240.29983
28/04/2021 18:33,13246.89056
28/04/2021 18:33,13230.78862
28/04/2021 18:33,13241.79879
28/04/2021 18:33,13228.7901
28/04/2021 18:33,13213.76245
28/04/2021 18:33,13233.55074
28/04/2021 18:33,13207.4385
28/04/2021 18:33,13220.05576
28/04/2021 18:33,13219.39327
28/04/2021 18:33,13232.41089
28/04/2021 18:33,13227.80939
28/04/2021 18:33,13221.19232
28/04/2021 18:33,13225.42747
28/04/2021 18:33,13227.32299
28/04/2021 18:33,13238.52981
28/04/2021 18:33,13261.25204
28/04/2021 18:33,13233.71717
28/04/2021 18:33,13233.31265
28/04/2021 18:33,13257.32537
28/04/2021 18:33,13241.51271
28/04/2021 18:33,13255.08747
28/04/2021 18:33,13244.38735
28/04/2021 18:33,13244.22296
28/04/2021 18:33,13235.05981
28/04/2021 18:33,13241.41813
28/04/2021 18:33,13248.81907
28/04/2021 18:33,13254.26056
28/04/2021 18:33,13250.22481
28/04/2021 18:33,13258.00408
28/04/2021 18:33,13259.47911
28/04/2021 18:33,13241.33694
28/04/2021 18:33,13243.98991
28/04/2021 18:33,13253.84393
28/04/2021 18:33,13247.22511
28/04/2021 18:33,13252.42612
28/04/2021 18:33,13242.54991
28/04/2021 18:33,13252.74929
28/04/2021 18:33,13247.01184
28/04/2021 18:33,13232.80323
28/04/2021 18:33,13243.97265
28/04/2021 18:33,13248.43758
28/04/2021 18:33,13236.54735
28/04/2021 18:33,13242.01519
28/04/2021 18:33,13247.98276
28/04/2021 18:33,13258.29232
28/04/2021 18:33,13244.81327
28/04/2021 18:33,13245.61444
28/04/2021 18:33,13249.94909
28/04/2021 18:33,13245.65796
28/04/2021 18:33,13238.16263
28/04/2021 18:33,13255.23664
28/04/2021 18:33,13260.55414
28/04/2021 18:33,13254.2802
28/04/2021 18:33,13255.9713
28/04/2021 18:33,13256.52019
28/04/2021 18:33,13264.43481
28/04/2021 18:33,13254.38837
28/04/2021 18:33,13251.08747
28/04/2021 18:33,13258.79794
28/04/2021 18:33,13258.13487
28/04/2021 18:33,13247.8043
28/04/2021 18:33,13251.10704
28/04/2021 18:33,13252.95596
28/04/2021 18:33,13248.30131
28/04/2021 18:33,13270.11455
28/04/2021 18:33,13261.76607
28/04/2021 18:33,13241.26303
28/04/2021 18:33,13253.29163
28/04/2021 18:33,13250.31657
28/04/2021 18:33,13273.27551
28/04/2021 18:33,13246.99167
28/04/2021 18:33,13244.05172
28/04/2021 18:33,13258.68953
28/04/2021 18:33,13259.7463
28/04/2021 18:33,13258.41402
28/04/2021 18:33,13269.6297
28/04/2021 18:33,13259.4898
28/04/2021 18:33,13265.82909
28/04/2021 18:33,13263.79612
28/04/2021 18:33,13254.62852
28/04/2021 18:33,13263.97438
28/04/2021 18:33,13274.2897
28/04/2021 18:33,13259.06981
28/04/2021 18:33,13262.59
28/04/2021 18:33,13257.38889
28/04/2021 18:33,13256.88531
28/04/2021 18:33,13260.88689
28/04/2021 18:33,13270.34245
28/04/2021 18:33,13272.4265
28/04/2021 18:33,13260.38299
28/04/2021 18:33,13263.736
28/04/2021 18:33,13278.01694
28/04/2021 18:33,13270.93966
28/04/2021 18:33,13263.11944
28/04/2021 18:33,13273.24222
28/04/2021 18:33,13271.65844
28/04/2021 18:33,13268.41714
28/04/2021 18:33,13267.81658
28/04/2021 18:33,13277.12393
28/04/2021 18:33,13269.90685
28/04/2021 18:33,13287.39963
28/04/2021 18:33,13271.13596
28/04/2021 18:33,13279.83796
28/04/2021 18:33,13282.89394
28/04/2021 18:33,13277.23776
28/04/2021 18:33,13273.47
28/04/2021 18:33,13273.9314
28/04/2021 18:33,13273.65963
28/04/2021 18:33,13279.50168
28/04/2021 18:33,13288.85289
28/04/2021 18:33,13278.01744
28/04/2021 18:33,13287.27837
28/04/2021 18:33,13277.93907
28/04/2021 18:33,13288.46093
28/04/2021 18:33,13284.29778
28/04/2021 18:33,13300.69308
28/04/2021 18:33,13289.1598
28/04/2021 18:33,13288.72204
28/04/2021 18:33,13296.36722
28/04/2021 18:33,13289.96612
28/04/2021 18:33,13288.63152
28/04/2021 18:33,13288.76848
28/04/2021 18:33,13291.15196
28/04/2021 18:33,13286.69037
28/04/2021 18:33,13299.92204
28/04/2021 18:33,13284.36611
28/04/2021 18:33,13286.93776
28/04/2021 18:33,13291.7798
28/04/2021 18:33,13289.20878
28/04/2021 18:33,13294.31389
28/04/2021 18:33,13298.60187
28/04/2021 18:33,13291.01778
28/04/2021 18:33,13307.01346
28/04/2021 18:33,13299.4013
28/04/2021 18:33,13304.67918
28/04/2021 18:33,13295.22949
28/04/2021 18:33,13305.51888
28/04/2021 18:33,13290.09145
28/04/2021 18:33,13296.26162
28/04/2021 18:33,13298.75379
28/04/2021 18:33,13310.89722
28/04/2021 18:33,13310.73796
28/04/2021 18:33,13316.00574
28/04/2021 18:33,13301.06672
28/04/2021 18:33,13303.9687
28/04/2021 18:33,13312.20748
28/04/2021 18:33,13311.4363
28/04/2021 18:33,13305.18714
28/04/2021 18:33,13317.01596
28/04/2021 18:33,13326.9985
28/04/2021 18:33,13320.83414
28/04/2021 18:33,13318.69084
28/04/2021 18:33,13319.58796
28/04/2021 18:33,13325.07776
28/04/2021 18:33,13345.37
28/04/2021 18:33,13328.53556
28/04/2021 18:33,13319.79828
28/04/2021 18:33,13320.69111
28/04/2021 18:33,13324.95633
28/04/2021 18:33,13322.50574
28/04/2021 18:33,13322.67252
28/04/2021 18:33,13323.60566
28/04/2021 18:33,13330.89
28/04/2021 18:33,13324.58852
28/04/2021 18:33,13330.30486
28/04/2021 18:33,13329.38644
28/04/2021 18:33,13350.00184
28/04/2021 18:33,13331.32929
28/04/2021 18:33,13331.35939
28/04/2021 18:33,13327.10689
28/04/2021 18:33,13330.60426
28/04/2021 18:33,13327.28617
28/04/2021 18:33,13337.01019
28/04/2021 18:33,13339.9871
28/04/2021 18:33,13350.9065
28/04/2021 18:33,13332.5415
28/04/2021 18:33,13342.35956
28/04/2021 18:33,13329.16408
28/04/2021 18:33,13334.98869
28/04/2021 18:33,13341.72857
28/04/2021 18:33,13336.98556
28/04/2021 18:33,13346.30949
28/04/2021 18:33,13348.42327
28/04/2021 18:33,13349.33222
28/04/2021 18:33,13342.75172
28/04/2021 18:33,13337.00148
28/04/2021 18:33,13337.93843
28/04/2021 18:33,13340.49722
28/04/2021 18:33,13346.53082
28/04/2021 18:33,13343.75596
28/04/2021 18:33,13338.67184
28/04/2021 18:33,13334.88796
28/04/2021 18:33,13344.90966
28/04/2021 18:33,13360.808
28/04/2021 18:33,13326.94222
28/04/2021 18:33,13372.13084
28/04/2021 18:33,13347.6297
28/04/2021 18:33,13360.895
28/04/2021 18:33,13363.54
28/04/2021 18:33,13337.33528
28/04/2021 18:33,13360.99515
28/04/2021 18:33,13350.17948
28/04/2021 18:33,13331.39074
28/04/2021 18:33,13349.51978
28/04/2021 18:33,13351.58121
28/04/2021 18:33,13336.03162
28/04/2021 18:33,13348.67682
28/04/2021 18:33,13350.25111
28/04/2021 18:33,13342.40542
28/04/2021 18:33,13331.91273
28/04/2021 18:33,13350.15682
28/04/2021 18:33,13335.38722
28/04/2021 18:33,13344.17469
28/04/2021 18:33,13344.72606
28/04/2021 18:33,13352.04692
28/04/2021 18:33,13338.00141
28/04/2021 18:33,13334.02953
28/04/2021 18:33,13329.91859
28/04/2021 18:33,13360.24489
28/04/2021 18:33,13337.66796
28/04/2021 18:33,13350.05299
28/04/2021 18:33,13339.06393
28/04/2021 18:33,13357.56051
28/04/2021 18:33,13351.20692
28/04/2021 18:33,13379.01759
28/04/2021 18:33,13388.24374
28/04/2021 18:33,13354.79389
28/04/2021 18:33,13371.86878
28/04/2021 18:33,13371.94667
28/04/2021 18:33,13353.30672
28/04/2021 18:33,13363.95556
28/04/2021 18:33,13370.79495
28/04/2021 18:33,13363.96
28/04/2021 18:33,13359.96828
28/04/2021 18:33,13368.18265
28/04/2021 18:33,13365.58315
28/04/2021 18:33,13363.90837
28/04/2021 18:33,13385.49796
28/04/2021 18:33,13359.36897
28/04/2021 18:33,13392.72586
28/04/2021 18:33,13374.99065
28/04/2021 18:33,13361.16333
28/04/2021 18:33,13376.80262
28/04/2021 18:33,13384.7413
28/04/2021 18:33,13366.14
28/04/2021 18:33,13379.41919
28/04/2021 18:33,13368.78041
28/04/2021 18:33,13372.72667
28/04/2021 18:33,13384.33444
28/04/2021 18:33,13379.17551
28/04/2021 18:33,13382.40364
28/04/2021 18:33,13381.44804
28/04/2021 18:33,13377.77573
28/04/2021 18:33,13387.65196
28/04/2021 18:33,13394.69212
28/04/2021 18:33,13370.0881
28/04/2021 18:33,13389.12093
28/04/2021 18:33,13384.71607
28/04/2021 18:33,13384.24019
28/04/2021 18:33,13387.28056
28/04/2021 18:33,13390.43744
28/04/2021 18:33,13383.95308
28/04/2021 18:33,13397.16889
28/04/2021 18:33,13384.84878
28/04/2021 18:33,13397.93899
28/04/2021 18:33,13385.76299
28/04/2021 18:33,13403.6697
28/04/2021 18:33,13388.63664
28/04/2021 18:33,13403.82343
28/04/2021 18:33,13390.61574
28/04/2021 18:33,13391.90262
28/04/2021 18:33,13397.13657
28/04/2021 18:33,13396.46143
28/04/2021 18:33,13384.61311
28/04/2021 18:33,13398.26755
28/04/2021 18:33,13397.54581
28/04/2021 18:33,13390.20654
28/04/2021 18:33,13394.55741
28/04/2021 18:33,13391.88286
28/04/2021 18:33,13394.86759
28/04/2021 18:33,13377.99596
28/04/2021 18:33,13400.00163
28/04/2021 18:33,13391.27111
28/04/2021 18:33,13404.75813
28/04/2021 18:33,13398.08593
28/04/2021 18:33,13418.31121
28/04/2021 18:33,13391.85293
28/04/2021 18:33,13410.88172
28/04/2021 18:33,13403.34141
28/04/2021 18:33,13403.71327
28/04/2021 18:34,13410.31241
28/04/2021 18:34,13406.87898
28/04/2021 18:34,13416.62556
28/04/2021 18:34,13415.52991
28/04/2021 18:34,13412.04202
28/04/2021 18:34,13408.90983
28/04/2021 18:34,13421.92907
28/04/2021 18:34,13412.89711
28/04/2021 18:34,13415.78878
28/04/2021 18:34,13419.49453
28/04/2021 18:34,13419.86374
28/04/2021 18:34,13413.20667
28/04/2021 18:34,13419.12318
28/04/2021 18:34,13414.35576
28/04/2021 18:34,13425.05047
28/04/2021 18:34,13417.14852
28/04/2021 18:34,13418.50019
28/04/2021 18:34,13420.57495
28/04/2021 18:34,13428.05673
28/04/2021 18:34,13433.72768
28/04/2021 18:34,13426.64044
28/04/2021 18:34,13423.15735
28/04/2021 18:34,13427.78081
28/04/2021 18:34,13426.1529
28/04/2021 18:34,13429.70323
28/04/2021 18:34,13429.19265
28/04/2021 18:34,13429.98019
28/04/2021 18:34,13430.35796
28/04/2021 18:34,13425.09798
28/04/2021 18:34,13429.38444
28/04/2021 18:34,13429.38411
28/04/2021 18:34,13429.15778
28/04/2021 18:34,13424.88056
28/04/2021 18:34,13428.52167
28/04/2021 18:34,13428.01082
28/04/2021 18:34,13423.98
28/04/2021 18:34,13428.42467
28/04/2021 18:34,13446.84202
28/04/2021 18:34,13435.82939
28/04/2021 18:34,13425.77093
28/04/2021 18:34,13429.24318
28/04/2021 18:34,13431.57172
28/04/2021 18:34,13430.24944
28/04/2021 18:34,13429.9157
28/04/2021 18:34,13426.11232
28/04/2021 18:34,13421.91469
28/04/2021 18:34,13422.9097
28/04/2021 18:34,13434.10674
28/04/2021 18:34,13442.44788
28/04/2021 18:34,13439.93265
28/04/2021 18:34,13445.95455
28/04/2021 18:34,13478.28808
28/04/2021 18:34,13450.19439
28/04/2021 18:34,13442.36407
28/04/2021 18:34,13456.06592
28/04/2021 18:34,13441.76204
28/04/2021 18:34,13441.25102
28/04/2021 18:34,13442.30667
28/04/2021 18:34,13439.85735
28/04/2021 18:34,13440.35374
28/04/2021 18:34,13441.26766
28/04/2021 18:34,13441.16687
28/04/2021 18:34,13445.74617
28/04/2021 18:34,13450.55374
28/04/2021 18:34,13441.70185
28/04/2021 18:34,13438.68841
28/04/2021 18:34,13452.06788
28/04/2021 18:34,13451.27429
28/04/2021 18:34,13436.80162
28/04/2021 18:34,13464.1243
28/04/2021 18:34,13447.09093
28/04/2021 18:34,13455.55265
28/04/2021 18:34,13455.17333
28/04/2021 18:34,13463.47533
28/04/2021 18:34,13445.33091
28/04/2021 18:34,13458.86626
28/04/2021 18:34,13452.3828
28/04/2021 18:34,13464.87253
28/04/2021 18:34,13455.19084
28/04/2021 18:34,13459.59394
28/04/2021 18:34,13473.62355
28/04/2021 18:34,13470.51152
28/04/2021 18:34,13453.1602
28/04/2021 18:34,13472.95051
28/04/2021 18:34,13475.0671
28/04/2021 18:34,13471.27167
28/04/2021 18:34,13466.83959
28/04/2021 18:34,13472.79074
28/04/2021 18:34,13476.48037
28/04/2021 18:34,13486.28785
28/04/2021 18:34,13477.60111
28/04/2021 18:34,13485.13514
28/04/2021 18:34,13477.99037
28/04/2021 18:34,13481.25845
28/04/2021 18:34,13484.09616
28/04/2021 18:34,13478.74347
28/04/2021 18:34,13484.22343
28/04/2021 18:34,13485.30816
28/04/2021 18:34,13491.92081
28/04/2021 18:34,13484.96953
28/04/2021 18:34,13483.18
28/04/2021 18:34,13489.77466
28/04/2021 18:34,13486.07352
28/04/2021 18:34,13479.54467
28/04/2021 18:34,13485.63388
28/04/2021 18:34,13483.36848
28/04/2021 18:34,13486.15857
28/04/2021 18:34,13481.29533
28/04/2021 18:34,13488.42075
28/04/2021 18:34,13489.61616
28/04/2021 18:34,13485.34429
28/04/2021 18:34,13488.64707
28/04/2021 18:34,13496.06929
28/04/2021 18:34,13486.68714
28/04/2021 18:34,13496.06978
28/04/2021 18:34,13514.87061
28/04/2021 18:34,13494.99815
28/04/2021 18:34,13497.76224
28/04/2021 18:34,13497.6002
28/04/2021 18:34,13493.68592
28/04/2021 18:34,13515.46911
28/04/2021 18:34,13510.11838
28/04/2021 18:34,13533.24918
28/04/2021 18:34,13523.3313
28/04/2021 18:34,13487.90328
28/04/2021 18:34,13523.80648
28/04/2021 18:34,13499.60336
28/04/2021 18:34,13505.19374
28/04/2021 18:34,13522.04878
28/04/2021 18:34,13474.29796
28/04/2021 18:34,13480.80586
28/04/2021 18:34,13502.45296
28/04/2021 18:34,13504.84449
28/04/2021 18:34,13513.00467
28/04/2021 18:34,13502.0643
28/04/2021 18:34,13490.46828
28/04/2021 18:34,13489.14897
28/04/2021 18:34,13495.36111
